XP,Z,REP,IMG,MEAN,MB,MG,MR,STDDEV,SB,SG,SR
PAPER,-101.7,REP1,IMG3,mean,4.1592625000000005, 4.5217875000000003, 19.82495625, stdDev,2.2071271952684892, 1.1313046914265619, 6.1300012998029558
PAPER,-101.7,REP2,IMG1,mean,5.9987250000000003, 4.0553062500000001, 22.04365, stdDev,2.5422796609293385, 1.2019972831545578, 6.2403070579499547
PAPER,-101.7,REP2,IMG2,mean,5.8571312500000001, 4.1283124999999998, 22.115000000000002, stdDev,2.517872568315052, 1.2094775327982541, 6.2356585458153413
PAPER,-101.7,REP2,IMG3,mean,6.3527875000000007, 4.6711437500000006, 22.502056250000003, stdDev,2.6045903669951147, 1.2157599750098431, 6.2807908157998629
PAPER,-101.7,REP3,IMG1,mean,6.4193125000000002, 4.7307250000000005, 22.34825, stdDev,2.6332778105136856, 1.2047991427516025, 6.2804933673637429
PAPER,-101.7,REP3,IMG2,mean,5.9690125000000007, 4.1522500000000004, 21.977562500000001, stdDev,2.5399094028810829, 1.2023497567263859, 6.2821778913521538
PAPER,-101.7,REP3,IMG3,mean,5.93065, 4.0979187499999998, 21.940525000000001, stdDev,2.5466356389362028, 1.2118552588483653, 6.2573317176233365
PAPER,-101.8,REP1,IMG1,mean,3.6907062500000003, 4.5421812500000005, 17.994968750000002, stdDev,2.0882453462682338, 1.0960135684143848, 5.3428111455041556
PAPER,-101.8,REP1,IMG2,mean,3.402425, 4.1320312499999998, 17.77295625, stdDev,1.9452548983038187, 1.1096898210867039, 5.3116882801597027
PAPER,-101.8,REP1,IMG3,mean,3.3427812500000003, 3.9676187500000002, 17.693993750000001, stdDev,1.9855086916577418, 1.0934499095287533, 5.32472219228017
PAPER,-101.8,REP2,IMG1,mean,4.8359375, 3.2718687500000003, 19.83201875, stdDev,2.2738422320147347, 1.134297638529427, 5.5649506780966602
PAPER,-101.8,REP2,IMG2,mean,5.0243625000000005, 3.5573312500000003, 20.055443750000002, stdDev,2.328906711011359, 1.1577945101672562, 5.5416892497311618
PAPER,-101.8,REP2,IMG3,mean,5.1457125000000001, 3.90825625, 20.297225000000001, stdDev,2.3578788915768656, 1.1598930271089392, 5.5848451007503295
PAPER,-101.8,REP3,IMG1,mean,5.2439875000000002, 3.89756875, 20.047956250000002, stdDev,2.3754620813314933, 1.1627775320427538, 5.5596802019617906
PAPER,-101.8,REP3,IMG2,mean,4.9154499999999999, 3.3739625000000002, 19.742250000000002, stdDev,2.304270773476937, 1.1349238073957872, 5.5741896215952265
PAPER,-101.8,REP3,IMG3,mean,5.0189000000000004, 3.5878062500000003, 19.874100000000002, stdDev,2.3640019648891997, 1.148157246400046, 5.5542494263401547
PAPER,-101.9,REP1,IMG1,mean,2.83509375, 3.7917500000000004, 15.742606250000001, stdDev,1.7873408121315133, 1.0722030766137534, 4.5454859154397242
PAPER,-101.9,REP1,IMG2,mean,2.5625249999999999, 3.3913375000000001, 15.505625, stdDev,1.7293685623299044, 1.0467532952390213, 4.5790302859202647
PAPER,-101.9,REP1,IMG3,mean,2.6594937500000002, 3.4762625000000003, 15.50551875, stdDev,1.7691415273264424, 1.0552246353709474, 4.5198030425449307
PAPER,-101.9,REP2,IMG1,mean,3.9019187500000001, 2.6173375000000001, 17.535443750000002, stdDev,2.0942806207379272, 1.0590476434484666, 4.7522198750253395
PAPER,-101.9,REP2,IMG2,mean,4.0834999999999999, 3.0308250000000001, 17.848637500000002, stdDev,2.155983592238123, 1.0994827508310439, 4.7357617543108796
PAPER,-101.9,REP2,IMG3,mean,4.0371750000000004, 3.0806312500000002, 17.868556250000001, stdDev,2.1450799564060539, 1.1007462702745976, 4.7756626546046892
PAPER,-101.9,REP3,IMG1,mean,4.1438375000000001, 3.04601875, 17.6874, stdDev,2.1559912508156773, 1.1032003556237813, 4.7531206843504412
PAPER,-101.9,REP3,IMG2,mean,3.8264687500000001, 2.6263812500000001, 17.359243750000001, stdDev,2.0732988581662406, 1.0639914377702653, 4.7860722600150858
PAPER,-101.9,REP3,IMG3,mean,4.0567187499999999, 3.0061687500000001, 17.696637500000001, stdDev,2.1151806621181173, 1.1150922367783922, 4.7906637007406081
PAPER,-102.0,REP1,IMG1,mean,2.0518125, 3.0582875, 13.427531250000001, stdDev,1.5668688409831086, 1.0630922195857477, 3.5610757897401482
PAPER,-102.0,REP1,IMG2,mean,1.9614812500000001, 2.8084125000000002, 13.190431250000001, stdDev,1.5188062930796797, 1.0353232489632158, 3.5763727698638177
PAPER,-102.0,REP1,IMG3,mean,2.0226375000000001, 2.95569375, 13.31801875, stdDev,1.5301838267325105, 1.0576593053582692, 3.5384382606806146
PAPER,-102.0,REP2,IMG1,mean,3.1939500000000001, 2.2019125000000002, 15.264956250000001, stdDev,1.9406882535585153, 1.0135550514618086, 3.8736100004499603
PAPER,-102.0,REP2,IMG2,mean,3.2765750000000002, 2.5281375000000001, 15.537206250000001, stdDev,1.9562895412936705, 1.0636297669272659, 3.8605670820438931
PAPER,-102.0,REP2,IMG3,mean,3.2367250000000003, 2.3771374999999999, 15.473775000000002, stdDev,1.9774127728865816, 1.0383122392102249, 3.8753467263426842
PAPER,-102.0,REP3,IMG1,mean,3.2351312500000002, 2.3898625, 15.301712500000001, stdDev,1.9289749986128479, 1.0520252996452844, 3.9510276596530867
PAPER,-102.0,REP3,IMG2,mean,3.0999625000000002, 2.1527375000000002, 15.180575000000001, stdDev,1.9005841203676699, 1.0111237590392925, 3.8546942381173332
PAPER,-102.0,REP3,IMG3,mean,3.2841750000000003, 2.5462875, 15.4607375, stdDev,1.9515909072792377, 1.0696646518155819, 3.8966358511020407
PAPER,-102.1,REP1,IMG1,mean,1.6405062500000001, 2.5771000000000002, 12.012675, stdDev,1.4105257862623206, 1.0312519527254236, 3.1148939539533269
PAPER,-102.1,REP1,IMG2,mean,1.5395125000000001, 2.37794375, 11.84611875, stdDev,1.3725437196474837, 1.0132446752072954, 3.1211018584625569
PAPER,-102.1,REP1,IMG3,mean,1.64320625, 2.5393937500000003, 12.0076625, stdDev,1.4316134149835766, 1.0215481547440313, 3.1008291288127672
PAPER,-102.1,REP2,IMG1,mean,2.6560562500000002, 1.9093312500000001, 13.743662500000001, stdDev,1.8063904469510284, 0.98103793391154703, 3.4171411422552813
PAPER,-102.1,REP2,IMG2,mean,2.8142499999999999, 2.1783999999999999, 14.063487500000001, stdDev,1.8771246462342346, 1.0251272799023547, 3.4173190277385199
PAPER,-102.1,REP2,IMG3,mean,2.6470937500000002, 1.9368562500000002, 13.84001875, stdDev,1.8153101466997139, 0.98195296060246029, 3.4449818213814156
PAPER,-102.1,REP3,IMG1,mean,2.6924812500000002, 1.8908875000000001, 13.575043750000001, stdDev,1.8248632738916186, 0.96913980536543332, 3.4490061518625805
PAPER,-102.1,REP3,IMG2,mean,2.7057500000000001, 1.9134187500000002, 13.55601875, stdDev,1.8632845830682976, 0.976196669297963, 3.4504944427789561
PAPER,-102.1,REP3,IMG3,mean,2.7646500000000001, 2.1901562500000002, 13.839675000000002, stdDev,1.85739343637798, 1.0259675192645898, 3.4773277663135187
PAPER,-102.2,REP1,IMG1,mean,1.1886625, 2.1512250000000002, 10.278012500000001, stdDev,1.2920067573715512, 0.99374594307347996, 2.3726138644633568
PAPER,-102.2,REP1,IMG2,mean,1.07118125, 2.0692937499999999, 10.22495625, stdDev,1.2223039636884263, 0.97278832549066818, 2.3121231445547923
PAPER,-102.2,REP1,IMG3,mean,1.19396875, 2.16683125, 10.382462500000001, stdDev,1.2905356926576799, 0.98663498013370532, 2.3485069589195904
PAPER,-102.2,REP2,IMG1,mean,2.0289562500000002, 1.3997312500000001, 11.6112, stdDev,1.6731124545546652, 0.86031748661377172, 2.5897315613785161
PAPER,-102.2,REP2,IMG2,mean,2.0236187500000002, 1.4621312500000001, 11.741581250000001, stdDev,1.6640457940358602, 0.87162403464649674, 2.6144623729647383
PAPER,-102.2,REP2,IMG3,mean,1.96978125, 1.3267250000000002, 11.598962500000001, stdDev,1.6804257130704821, 0.83432653941667223, 2.6076150834802565
PAPER,-102.2,REP3,IMG1,mean,1.9817312500000002, 1.4091375000000002, 11.54371875, stdDev,1.6793220366485511, 0.85269807440485634, 2.6416592647232973
PAPER,-102.2,REP3,IMG2,mean,2.0365437500000003, 1.4315500000000001, 11.646050000000001, stdDev,1.6830131622586726, 0.86493618117176707, 2.667237690476794
PAPER,-102.2,REP3,IMG3,mean,2.0775749999999999, 1.5811437500000001, 11.834368750000001, stdDev,1.6914770525712135, 0.90136878791976005, 2.6630992356694909
PAPER,-102.3,REP1,IMG1,mean,0.95628750000000007, 1.93455, 8.742775, stdDev,1.1810278224257675, 0.94586140501661264, 2.1436499946061636
PAPER,-102.3,REP1,IMG2,mean,0.97155625000000001, 2.00583125, 8.697025, stdDev,1.1991287266536224, 0.96058432556618289, 2.1379209876361189
PAPER,-102.3,REP1,IMG3,mean,0.94823750000000007, 2.0419375, 8.8194375000000012, stdDev,1.2034567477037761, 0.99051943246649654, 2.1262695463166774
PAPER,-102.3,REP2,IMG1,mean,1.6769125, 1.07935625, 10.262625, stdDev,1.6090337060931168, 0.78671553663693317, 1.9755197061469716
PAPER,-102.3,REP2,IMG2,mean,1.659775, 1.0713000000000001, 10.25133125, stdDev,1.5947129677076688, 0.77967384847768229, 1.9749560381875453
PAPER,-102.3,REP2,IMG3,mean,1.5520875000000001, 0.99312500000000004, 10.084587500000001, stdDev,1.5211465716175252, 0.75343562059077085, 1.999748722925889
PAPER,-102.3,REP3,IMG1,mean,1.6000937500000001, 1.009525, 9.7344187499999997, stdDev,1.5331279272164269, 0.77697926251284222, 1.9795385446230749
PAPER,-102.3,REP3,IMG2,mean,1.6492312500000001, 1.0609500000000001, 9.9120375000000003, stdDev,1.6040900953573143, 0.78259031267962931, 1.9239380443750675
PAPER,-102.3,REP3,IMG3,mean,1.5558562500000002, 1.0629, 10.020468750000001, stdDev,1.5476127032742839, 0.79204235366550957, 1.9380079412307449
PAPER,-102.4,REP1,IMG1,mean,0.84589375, 1.8958937500000002, 7.4366937500000008, stdDev,1.0989915894632396, 0.92977450960484898, 2.0394220550712214
PAPER,-102.4,REP1,IMG2,mean,0.88792500000000008, 1.9492812500000001, 7.4862125000000006, stdDev,1.1339760554681038, 0.93306423058567489, 2.0115565875320902
PAPER,-102.4,REP1,IMG3,mean,0.83576875000000006, 1.9970062500000001, 7.4942375000000006, stdDev,1.087834705515244, 0.9337878706970536, 2.0041218260359694
PAPER,-102.4,REP2,IMG1,mean,1.54469375, 1.0076375, 9.3008937500000002, stdDev,1.5453850551596964, 0.77520427539697578, 1.8634931449326384
PAPER,-102.4,REP2,IMG2,mean,1.4096500000000001, 0.94870625000000008, 9.2651937499999999, stdDev,1.450215286604027, 0.75197254019740467, 1.8621233914434705
PAPER,-102.4,REP2,IMG3,mean,1.44615, 0.94169375, 9.1261500000000009, stdDev,1.4769056088660508, 0.74897872547285183, 1.8849797551963232
PAPER,-102.4,REP3,IMG1,mean,1.4568000000000001, 0.97603125000000002, 8.8518749999999997, stdDev,1.5146480647331908, 0.76475927521242759, 1.8371027419213661
PAPER,-102.4,REP3,IMG2,mean,1.4678500000000001, 1.0076625000000001, 9.0380437499999999, stdDev,1.4770465048535204, 0.76739252413204406, 1.8555211998481556
PAPER,-102.4,REP3,IMG3,mean,1.43901875, 1.0014375, 9.0166250000000012, stdDev,1.4680748574743858, 0.77251888882651287, 1.8415580657082171
PAPER,-102.5,REP1,IMG1,mean,0.72348125000000008, 1.8504562500000001, 5.8584874999999998, stdDev,0.97185062169987702, 0.89331848566787042, 1.7728047586645739
PAPER,-102.5,REP1,IMG2,mean,0.79563125000000001, 1.8538000000000001, 5.9290937500000007, stdDev,1.0832253523729203, 0.90098588224233578, 1.787527217614022
PAPER,-102.5,REP1,IMG3,mean,0.73705625000000008, 1.88643125, 5.87013125, stdDev,0.99111898091800132, 0.91630147278253216, 1.7760779424826609
PAPER,-102.5,REP2,IMG1,mean,1.4132312500000002, 1.0195750000000001, 7.7991187500000008, stdDev,1.4296708306541883, 0.8104038001977778, 1.7652062127123926
PAPER,-102.5,REP2,IMG2,mean,1.28790625, 0.9679875, 7.7058500000000008, stdDev,1.361517073418816, 0.78774215314641505, 1.7649648091392636
PAPER,-102.5,REP2,IMG3,mean,1.2513812500000001, 0.94597500000000001, 7.6275812500000004, stdDev,1.3444520137023996, 0.7809089571614608, 1.7744324514188847
PAPER,-102.5,REP3,IMG1,mean,1.3078000000000001, 0.99514374999999999, 7.5687187500000004, stdDev,1.3541821000146177, 0.79826854305799722, 1.746028417122252
PAPER,-102.5,REP3,IMG2,mean,1.3006187500000002, 1.00341875, 7.6471875000000002, stdDev,1.3550173862900938, 0.80449957249736148, 1.7639510593675067
PAPER,-102.5,REP3,IMG3,mean,1.3709250000000002, 0.99798125000000004, 7.5922375000000004, stdDev,1.3989065888668191, 0.79484411971683944, 1.7525673292612027
PAPER,-102.6,REP1,IMG1,mean,0.68067500000000003, 1.7639562500000001, 4.5055624999999999, stdDev,0.98214385116183467, 0.85524242065389688, 1.6270161519154476
PAPER,-102.6,REP1,IMG2,mean,0.65949374999999999, 1.8113625, 4.5129000000000001, stdDev,0.96100168767330352, 0.86375829581761487, 1.6478345153564422
PAPER,-102.6,REP1,IMG3,mean,0.67053750000000001, 1.7754937500000001, 4.4810437500000004, stdDev,0.97718573520787233, 0.85295263274752686, 1.6416883567187577
PAPER,-102.6,REP2,IMG1,mean,1.1943250000000001, 1.03305625, 5.9925750000000004, stdDev,1.3051006836160191, 0.77376581362576202, 1.5153076814214979
PAPER,-102.6,REP2,IMG2,mean,1.1617500000000001, 1.0306187500000001, 5.8125687500000005, stdDev,1.325287492395518, 0.76924881680015422, 1.5435311064320771
PAPER,-102.6,REP2,IMG3,mean,1.1172375000000001, 1.02516875, 5.8040375000000006, stdDev,1.2789714103895169, 0.75524683648687829, 1.5461156808575951
PAPER,-102.6,REP3,IMG1,mean,1.1625125000000001, 1.061175, 5.8688875000000005, stdDev,1.3153762531472697, 0.77485974174362682, 1.4734303554439712
PAPER,-102.6,REP3,IMG2,mean,1.18246875, 1.0563312499999999, 5.91531875, stdDev,1.3246504841932598, 0.77490034215596904, 1.5069332552898431
PAPER,-102.6,REP3,IMG3,mean,1.1188312499999999, 1.02754375, 5.83395625, stdDev,1.2913744166675434, 0.77015264190674415, 1.5113274704993416
PAPER,-102.7,REP1,IMG1,mean,0.55395000000000005, 1.71320625, 2.7325625000000002, stdDev,0.99356147142489371, 0.83879711191738016, 1.2208663659851346
PAPER,-102.7,REP1,IMG2,mean,0.57678125000000002, 1.7301625, 2.73959375, stdDev,1.0119867289882993, 0.84429717729822484, 1.2337320758418084
PAPER,-102.7,REP1,IMG3,mean,0.53539999999999999, 1.7203937500000002, 2.68551875, stdDev,0.97846018825499492, 0.84179219226655744, 1.2138761441755237
PAPER,-102.7,REP2,IMG1,mean,0.99666250000000001, 1.0241437500000001, 4.0594125000000005, stdDev,1.2235405024328987, 0.64467885752205145, 1.4308328535659729
PAPER,-102.7,REP2,IMG2,mean,1.0130187500000001, 0.98932500000000001, 3.9354125, stdDev,1.2521278936867581, 0.6197064178907622, 1.4123220081991747
PAPER,-102.7,REP2,IMG3,mean,0.91460625000000007, 0.99645000000000006, 3.9045062500000003, stdDev,1.1722634761268209, 0.63151595189670384, 1.411492895380964
PAPER,-102.7,REP3,IMG1,mean,1.0232937500000001, 1.0129812499999999, 3.97950625, stdDev,1.2848399321358819, 0.63503955557779046, 1.4259159358850497
PAPER,-102.7,REP3,IMG2,mean,0.97531250000000003, 0.99544375000000007, 3.9544187500000003, stdDev,1.2333148532891955, 0.6259676434017476, 1.4006573812494028
PAPER,-102.7,REP3,IMG3,mean,0.96388125000000002, 0.97698125000000002, 3.8605375000000004, stdDev,1.1822654887538744, 0.6208875801209407, 1.4135726762688039
PAPER,-102.8,REP1,IMG1,mean,0.52917500000000006, 1.5744500000000001, 1.1753437500000001, stdDev,0.91592102245499318, 0.91942628714867614, 0.75871491308391792
PAPER,-102.8,REP1,IMG2,mean,0.56259999999999999, 1.5512000000000001, 1.1767812500000001, stdDev,0.91713888806439781, 0.90428345113686559, 0.76322810459811907
PAPER,-102.8,REP1,IMG3,mean,0.51080625000000002, 1.5440625000000001, 1.1187125, stdDev,0.88028161684823203, 0.91343226136027733, 0.76069530190724211
PAPER,-102.8,REP2,IMG1,mean,0.93260625000000008, 0.95993125000000001, 1.8588562500000001, stdDev,1.1334634235214374, 0.69505449086631876, 0.90219714687862851
PAPER,-102.8,REP2,IMG2,mean,0.88495625, 0.93404375000000006, 1.8319750000000001, stdDev,1.0844566314915216, 0.69185874503827549, 0.9010369578296995
PAPER,-102.8,REP2,IMG3,mean,0.92759374999999999, 0.9930500000000001, 1.8576875000000002, stdDev,1.1549842358062459, 0.70013512802886835, 0.88969638211231905
PAPER,-102.8,REP3,IMG1,mean,0.93220625000000001, 0.98863750000000006, 1.9041875000000001, stdDev,1.1602630121920363, 0.69429524958316546, 0.89556265266241974
PAPER,-102.8,REP3,IMG2,mean,0.89845000000000008, 0.96220000000000006, 1.8467875, stdDev,1.0864621933136926, 0.69592288365881461, 0.89611016613123518
PAPER,-102.8,REP3,IMG3,mean,0.86017500000000002, 0.93754375000000001, 1.7929312500000001, stdDev,1.0887660305938094, 0.68779027823598782, 0.89161582689712116
PAPER,-102.9,REP1,IMG1,mean,0.55717499999999998, 1.695325, 0.51632500000000003, stdDev,0.85385509272651183, 0.92997884082112359, 0.56778824783100257
PAPER,-102.9,REP1,IMG2,mean,0.54710625000000002, 1.7003875000000002, 0.47466250000000004, stdDev,0.83385760247834728, 0.91938558279089277, 0.55241108885842438
PAPER,-102.9,REP1,IMG3,mean,0.54572500000000002, 1.65864375, 0.46003750000000004, stdDev,0.81320152752869324, 0.90579780336780324, 0.55021859164676534
PAPER,-102.9,REP2,IMG1,mean,0.83246875000000009, 0.93249375000000001, 0.88773750000000007, stdDev,1.0156042685384092, 0.61775736030494821, 0.64740607897497371
PAPER,-102.9,REP2,IMG2,mean,0.79165625000000006, 0.91343125000000003, 0.86983750000000004, stdDev,0.95830534373754661, 0.60354130059461342, 0.63718735360469136
PAPER,-102.9,REP2,IMG3,mean,0.88138125, 0.93140000000000001, 0.89128125000000002, stdDev,1.1004536983210322, 0.6061819363854386, 0.64861312305444263
PAPER,-102.9,REP3,IMG1,mean,0.88421250000000007, 0.93734375000000003, 0.90888750000000007, stdDev,1.0864647968727519, 0.62021604649987694, 0.65677127856183692
PAPER,-102.9,REP3,IMG2,mean,0.83973125000000004, 0.92436875000000007, 0.87673125000000007, stdDev,1.0337892327614162, 0.61463295064895229, 0.6440485736910202
PAPER,-102.9,REP3,IMG3,mean,0.90298125000000007, 0.91489375000000006, 0.84839375000000006, stdDev,1.1098056641360403, 0.60703226949721323, 0.63810014493097988
PAPER,-103.0,REP1,IMG1,mean,0.54120625, 1.8366875, 0.16588750000000002, stdDev,0.75938431967017694, 0.715841481994268, 0.38849882540845604
PAPER,-103.0,REP1,IMG2,mean,0.52388750000000006, 1.80705, 0.13855000000000001, stdDev,0.74002830171808287, 0.69607492233235935, 0.35904929675463787
PAPER,-103.0,REP1,IMG3,mean,0.53352500000000003, 1.8048187500000001, 0.14023750000000001, stdDev,0.74411932804826397, 0.6955109845634625, 0.36030673542656677
PAPER,-103.0,REP2,IMG1,mean,0.76540000000000008, 0.97024375000000007, 0.2762, stdDev,1.0344686268804868, 0.69622791928070327, 0.4727193247583602
PAPER,-103.0,REP2,IMG2,mean,0.76975625000000003, 0.988425, 0.26066875, stdDev,1.0516030931800922, 0.69966314707507649, 0.46386480010175113
PAPER,-103.0,REP2,IMG3,mean,0.73173125000000006, 1.0395000000000001, 0.24641875000000002, stdDev,0.99410795579425759, 0.71489667085530606, 0.45672371259705519
PAPER,-103.0,REP3,IMG1,mean,0.81730625000000001, 0.94566875000000006, 0.33656250000000004, stdDev,1.0809159281419334, 0.69003939400112324, 0.50949797211936965
PAPER,-103.0,REP3,IMG2,mean,0.7512375, 0.94154375000000001, 0.31649375000000002, stdDev,1.0122152530928141, 0.70214963991725987, 0.49531601650959917
PAPER,-103.0,REP3,IMG3,mean,0.69504375000000007, 0.97438750000000007, 0.29095625000000003, stdDev,0.94546043575917937, 0.7210367534625054, 0.48166452078800398
PAPER,-103.1,REP1,IMG1,mean,0.4921625, 1.6558125000000001, 0.052593750000000002, stdDev,0.68520148394012548, 0.64110058870956421, 0.23006009532497698
PAPER,-103.1,REP1,IMG2,mean,0.4714875, 1.6579375000000001, 0.048287500000000004, stdDev,0.66848675180870265, 0.63944761012435591, 0.22046727045924527
PAPER,-103.1,REP1,IMG3,mean,0.48433750000000003, 1.6475125000000002, 0.052243750000000005, stdDev,0.68606099298367784, 0.63786954962887943, 0.22978651088768789
PAPER,-103.1,REP2,IMG1,mean,0.63066250000000001, 1.216275, 0.017743750000000003, stdDev,1.0397606989561348, 0.46077394064226351, 0.13455076861890275
PAPER,-103.1,REP2,IMG2,mean,0.61936250000000004, 1.21238125, 0.016725, stdDev,1.0332425144145736, 0.45612548125317187, 0.13031797410564669
PAPER,-103.1,REP2,IMG3,mean,0.64624375000000001, 1.2152500000000002, 0.016687500000000001, stdDev,1.057331672459469, 0.4580583341671664, 0.12950493173524319
PAPER,-103.1,REP3,IMG1,mean,0.6307625, 1.24979375, 0.021287500000000001, stdDev,1.02479323211746, 0.47721518465042301, 0.14631931637261705
PAPER,-103.1,REP3,IMG2,mean,0.71003749999999999, 1.21446875, 0.020656250000000001, stdDev,1.1141686356174949, 0.45740781068258735, 0.14384738209622552
PAPER,-103.1,REP3,IMG3,mean,0.71525000000000005, 1.2108875000000001, 0.020618750000000002, stdDev,1.1189526073520719, 0.45966179125934531, 0.14363536176178032
PAPER,-103.2,REP1,IMG1,mean,0.47154375000000004, 1.57649375, 0.016025000000000001, stdDev,0.66392977176500945, 0.61434819622990477, 0.12779162482338191
PAPER,-103.2,REP1,IMG2,mean,0.46377500000000005, 1.5806375000000001, 0.016331250000000002, stdDev,0.63781874335503819, 0.62342609312872832, 0.13020000105006721
PAPER,-103.2,REP1,IMG3,mean,0.43136875000000002, 1.5795812500000002, 0.01403125, stdDev,0.60985838645003276, 0.63118287734097889, 0.11983060553730629
PAPER,-103.2,REP2,IMG1,mean,0.63892500000000008, 1.1711, 0.01238125, stdDev,1.0812203033494145, 0.42407226978429047, 0.11159280733289893
PAPER,-103.2,REP2,IMG2,mean,0.57200000000000006, 1.200925, 0.012706250000000001, stdDev,0.99739209942730145, 0.44816754051916796, 0.11267120843825854
PAPER,-103.2,REP2,IMG3,mean,0.58883125000000003, 1.1809000000000001, 0.012137500000000001, stdDev,1.0275925792956262, 0.43407970466263451, 0.1104657462462912
PAPER,-103.2,REP3,IMG1,mean,0.60998750000000002, 1.1956562500000001, 0.014825000000000001, stdDev,1.0381246311709158, 0.44570156140172679, 0.1221892768413006
PAPER,-103.2,REP3,IMG2,mean,0.59350625000000001, 1.1872500000000001, 0.01311875, stdDev,1.027828575790213, 0.44072376552666159, 0.11460431230297358
PAPER,-103.2,REP3,IMG3,mean,0.64523750000000002, 1.170625, 0.01228125, stdDev,1.0850891984504085, 0.43030467040807263, 0.11160385700520167
PAPER,-103.3,REP1,IMG1,mean,0.44690625, 1.57145, 0.011568750000000001, stdDev,0.61474063938455992, 0.62072127198928839, 0.10855834386834344
PAPER,-103.3,REP1,IMG2,mean,0.44147500000000001, 1.56354375, 0.010375000000000001, stdDev,0.62919577587186648, 0.61966700076406978, 0.10255417775497984
PAPER,-103.3,REP1,IMG3,mean,0.44197500000000001, 1.5543562500000001, 0.01195625, stdDev,0.62031894971458024, 0.61226660703155866, 0.11079620068367643
PAPER,-103.3,REP2,IMG1,mean,0.60748125000000008, 1.16034375, 0.011743750000000001, stdDev,1.0582699470827079, 0.42559796972722691, 0.10859711937218916
PAPER,-103.3,REP2,IMG2,mean,0.49300625000000003, 1.1936562500000001, 0.0097437500000000007, stdDev,0.91964046641116082, 0.43673906035061416, 0.09879933874241012
PAPER,-103.3,REP2,IMG3,mean,0.52785000000000004, 1.1728499999999999, 0.010006250000000001, stdDev,0.97097213013556671, 0.43041883962020078, 0.10003062011672977
PAPER,-103.3,REP3,IMG1,mean,0.61943124999999999, 1.1475562500000001, 0.011506250000000001, stdDev,1.0757258835425676, 0.41796638989987867, 0.10734922547898285
PAPER,-103.3,REP3,IMG2,mean,0.56327500000000008, 1.1608812500000001, 0.010937500000000001, stdDev,1.0178206002901493, 0.42314119794512733, 0.10496604733793685
PAPER,-103.3,REP3,IMG3,mean,0.55751250000000008, 1.17654375, 0.010775, stdDev,1.0048220301843256, 0.42715752871269591, 0.10378535241063645
PAPER,-103.4,REP1,IMG1,mean,0.46133125000000003, 1.5713812500000002, 0.011818750000000001, stdDev,0.63008311179830678, 0.6205982735622434, 0.10956307383620405
PAPER,-103.4,REP1,IMG2,mean,0.43532500000000002, 1.5497875000000001, 0.013443750000000001, stdDev,0.60975785716544884, 0.61033491203088641, 0.11646036057791295
PAPER,-103.4,REP1,IMG3,mean,0.41671875000000003, 1.54344375, 0.011281250000000001, stdDev,0.59882320713081716, 0.60812222503863256, 0.10772178701839985
PAPER,-103.4,REP2,IMG1,mean,0.51396874999999997, 1.1981000000000002, 0.010862500000000001, stdDev,0.94200842566478016, 0.44162358406226426, 0.10437675073382002
PAPER,-103.4,REP2,IMG2,mean,0.54409375000000004, 1.1707937500000001, 0.010750000000000001, stdDev,0.98853717239714223, 0.43236066537202184, 0.10396844473204359
PAPER,-103.4,REP2,IMG3,mean,0.54003750000000006, 1.1717500000000001, 0.010493750000000001, stdDev,0.98495405912852096, 0.4311779649982127, 0.10299820974627423
PAPER,-103.4,REP3,IMG1,mean,0.56884374999999998, 1.18388125, 0.01116875, stdDev,1.0067574375617683, 0.4349355537300183, 0.10580174395272274
PAPER,-103.4,REP3,IMG2,mean,0.53764374999999998, 1.1898375000000001, 0.011600000000000001, stdDev,0.97520918170715432, 0.43575993803211166, 0.1090432941542028
PAPER,-103.4,REP3,IMG3,mean,0.55854999999999999, 1.17979375, 0.011362500000000001, stdDev,1.0024205192931759, 0.43197853819482457, 0.10681008189187949
PAPER,-103.5,REP1,IMG1,mean,0.42451250000000001, 1.53571875, 0.014750000000000001, stdDev,0.60032419353525146, 0.60221397434669133, 0.12286145652726083
PAPER,-103.5,REP1,IMG2,mean,0.43766250000000001, 1.52305625, 0.0132, stdDev,0.62454106037453616, 0.59580274364586305, 0.11576165168137505
PAPER,-103.5,REP1,IMG3,mean,0.410275, 1.5450187500000001, 0.01285, stdDev,0.59557696763306756, 0.61392044447830296, 0.11515154145733353
PAPER,-103.5,REP2,IMG1,mean,0.60516875000000003, 1.16475, 0.0110375, stdDev,1.0506674231284787, 0.42942687095709348, 0.10578598013796536
PAPER,-103.5,REP2,IMG2,mean,0.59342499999999998, 1.15940625, 0.011093750000000001, stdDev,1.0466180150250617, 0.42364005648774239, 0.10592770511503354
PAPER,-103.5,REP2,IMG3,mean,0.59175, 1.1531875, 0.011487500000000001, stdDev,1.0465153785301007, 0.42270981753887615, 0.1071472694180771
PAPER,-103.5,REP3,IMG1,mean,0.55478125, 1.165375, 0.01095, stdDev,1.0082219570354722, 0.42620547788009477, 0.10466660164541505
PAPER,-103.5,REP3,IMG2,mean,0.546875, 1.170275, 0.0096562499999999999, stdDev,0.99449873523046772, 0.4271784455880237, 0.098236993215068943
PAPER,-103.5,REP3,IMG3,mean,0.58905625000000006, 1.1523875000000001, 0.011318750000000001, stdDev,1.0459476489461303, 0.42131110814189288, 0.10742735172402557
